Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,WeekStatus,Day_of_week,Load_Type,Leading_Current_Power_Factor,Lagging_Current_Power_Factor
30.46,0.00,8.96,Weekday,Tuesday,Medium_Load,95.94,100.00
3.20,4.14,0.00,Weekday,Monday,Light_Load,100.00,61.16
2.84,5.87,0.00,Weekday,Friday,Light_Load,100.00,43.55
3.89,7.24,0.14,Weekday,Thursday,Maximum_Load,99.94,47.33
89.21,15.88,0.07,Weekend,Saturday,Medium_Load,100.00,98.45
4.03,0.00,16.88,Weekend,Saturday,Medium_Load,23.22,100.00
5.15,5.18,0.00,Weekday,Wednesday,Light_Load,100.00,70.51
40.68,7.27,0.40,Weekday,Wednesday,Medium_Load,100.00,98.44
5.11,0.00,21.20,Weekday,Monday,Medium_Load,23.43,100.00
2.59,4.57,0.00,Weekday,Tuesday,Light_Load,100.00,49.31
38.20,18.36,0.00,Weekday,Monday,Maximum_Load,100.00,90.13
46.26,22.14,0.00,Weekday,Wednesday,Medium_Load,100.00,90.20
55.22,41.72,0.00,Weekday,Thursday,Medium_Load,100.00,79.79
71.06,38.30,0.00,Weekday,Thursday,Maximum_Load,100.00,88.03
65.34,18.36,0.00,Weekday,Tuesday,Maximum_Load,100.00,96.27
80.96,49.14,0.00,Weekday,Wednesday,Maximum_Load,100.00,85.49
3.64,0.00,19.58,Weekend,Sunday,Light_Load,18.28,100.00
3.06,5.72,0.00,Weekday,Thursday,Light_Load,100.00,47.17
95.22,46.30,0.00,Weekday,Tuesday,Light_Load,100.00,89.93
50.94,28.58,0.00,Weekday,Thursday,Maximum_Load,100.00,87.21
3.89,0.00,25.99,Weekday,Thursday,Medium_Load,14.80,100.00
93.85,34.45,0.00,Weekday,Thursday,Medium_Load,100.00,93.88
62.78,28.94,0.00,Weekday,Wednesday,Maximum_Load,100.00,90.82
4.75,0.00,10.91,Weekend,Sunday,Light_Load,39.92,100.00
62.06,31.79,0.00,Weekday,Monday,Light_Load,100.00,89.00
2.70,4.90,0.00,Weekend,Sunday,Light_Load,100.00,48.26
72.00,34.88,0.00,Weekday,Tuesday,Medium_Load,100.00,90.00
10.91,0.00,17.93,Weekday,Thursday,Medium_Load,51.98,100.00
2.66,0.00,7.85,Weekend,Saturday,Light_Load,32.09,100.00
5.90,5.98,0.00,Weekday,Friday,Light_Load,100.00,70.23
3.64,0.00,5.69,Weekend,Sunday,Light_Load,53.89,100.00
3.24,5.98,0.00,Weekday,Tuesday,Light_Load,100.00,47.64
3.71,0.00,23.54,Weekday,Thursday,Medium_Load,15.57,100.00
37.01,0.68,4.54,Weekday,Wednesday,Medium_Load,99.26,99.98
2.45,4.93,0.00,Weekday,Thursday,Light_Load,100.00,44.50
41.69,17.53,0.00,Weekday,Tuesday,Maximum_Load,100.00,92.18
3.20,4.79,0.00,Weekday,Tuesday,Light_Load,100.00,55.55
3.38,0.00,17.82,Weekend,Saturday,Light_Load,18.64,100.00
2.77,5.54,0.00,Weekend,Sunday,Light_Load,100.00,44.72
112.36,66.74,0.00,Weekend,Sunday,Light_Load,100.00,85.98
29.92,10.98,0.00,Weekend,Sunday,Maximum_Load,100.00,93.88
30.74,0.00,9.61,Weekday,Friday,Medium_Load,95.44,100.00
2.95,5.29,0.00,Weekday,Tuesday,Light_Load,100.00,48.70
4.14,0.00,25.74,Weekend,Saturday,Medium_Load,15.88,100.00
98.35,48.06,0.00,Weekday,Tuesday,Light_Load,100.00,89.85
3.42,2.92,0.00,Weekday,Thursday,Light_Load,100.00,76.05
38.63,16.74,0.00,Weekday,Friday,Medium_Load,100.00,91.76
2.92,0.00,16.60,Weekday,Thursday,Light_Load,17.32,100.00
78.77,43.78,0.00,Weekday,Monday,Medium_Load,100.00,87.41
60.19,24.95,0.00,Weekday,Wednesday,Maximum_Load,100.00,92.38
2.70,4.46,0.00,Weekday,Wednesday,Light_Load,100.00,51.79
3.10,5.22,0.00,Weekday,Tuesday,Medium_Load,100.00,51.06
3.20,0.00,13.93,Weekend,Saturday,Light_Load,22.39,100.00
2.70,0.00,11.59,Weekend,Sunday,Light_Load,22.69,100.00
43.85,3.10,0.47,Weekday,Monday,Medium_Load,99.99,99.75
4.07,6.80,0.00,Weekend,Sunday,Light_Load,100.00,51.36
108.29,50.51,0.00,Weekday,Friday,Maximum_Load,100.00,90.63
3.31,5.44,0.00,Weekend,Sunday,Light_Load,100.00,51.98
3.31,0.00,18.79,Weekday,Friday,Medium_Load,17.35,100.00
2.92,5.72,0.00,Weekend,Saturday,Light_Load,100.00,45.47
36.40,8.24,0.00,Weekend,Sunday,Light_Load,100.00,97.53
103.43,39.67,0.00,Weekday,Monday,Maximum_Load,100.00,93.37
3.10,0.00,16.60,Weekday,Wednesday,Medium_Load,18.36,100.00
60.70,35.14,0.00,Weekday,Wednesday,Maximum_Load,100.00,86.54
4.61,5.54,0.00,Weekday,Tuesday,Light_Load,100.00,63.96
3.71,4.86,0.00,Weekday,Friday,Light_Load,100.00,60.68
34.60,9.65,0.00,Weekend,Saturday,Maximum_Load,100.00,96.32
47.41,24.26,0.00,Weekday,Tuesday,Maximum_Load,100.00,89.02
66.53,47.63,0.00,Weekday,Friday,Maximum_Load,100.00,81.31
3.74,7.63,0.00,Weekend,Saturday,Light_Load,100.00,44.01
131.18,53.60,0.00,Weekday,Thursday,Light_Load,100.00,92.57
3.24,3.17,0.00,Weekday,Wednesday,Light_Load,100.00,71.48
2.88,3.74,0.00,Weekend,Saturday,Light_Load,100.00,61.01
58.54,32.18,0.00,Weekday,Monday,Maximum_Load,100.00,87.63
48.17,15.70,0.00,Weekday,Thursday,Maximum_Load,100.00,95.08
3.28,5.00,0.00,Weekday,Wednesday,Light_Load,100.00,54.85
4.86,0.00,24.48,Weekday,Thursday,Medium_Load,19.47,100.00
3.28,0.00,4.57,Weekend,Sunday,Light_Load,58.31,100.00
48.49,21.82,0.00,Weekday,Wednesday,Maximum_Load,100.00,91.19
108.83,39.24,0.00,Weekday,Thursday,Medium_Load,100.00,94.07
3.60,2.48,0.29,Weekday,Monday,Light_Load,99.68,82.35
58.75,55.84,0.00,Weekday,Wednesday,Light_Load,100.00,72.48
36.83,7.63,0.00,Weekend,Saturday,Medium_Load,100.00,97.92
4.21,0.00,17.14,Weekday,Friday,Medium_Load,23.85,100.00
2.92,5.47,0.00,Weekday,Monday,Light_Load,100.00,47.09
3.24,5.69,0.00,Weekday,Tuesday,Light_Load,100.00,49.48
4.14,0.00,16.16,Weekday,Tuesday,Medium_Load,24.82,100.00
39.42,20.02,0.00,Weekday,Thursday,Medium_Load,100.00,89.16
2.81,0.00,4.28,Weekend,Sunday,Light_Load,54.88,100.00
135.43,51.95,0.00,Weekday,Thursday,Medium_Load,100.00,93.37
2.88,0.00,11.48,Weekend,Saturday,Medium_Load,24.33,100.00
5.15,0.00,17.57,Weekday,Friday,Medium_Load,28.13,100.00
79.96,43.38,0.00,Weekday,Friday,Medium_Load,100.00,87.90
84.56,30.53,0.00,Weekday,Tuesday,Maximum_Load,100.00,94.06
2.81,4.21,0.00,Weekday,Tuesday,Light_Load,100.00,55.52
79.74,27.65,0.00,Weekday,Tuesday,Maximum_Load,100.00,94.48
3.42,5.04,0.00,Weekend,Sunday,Light_Load,100.00,56.15
57.53,20.09,0.00,Weekday,Tuesday,Maximum_Load,100.00,94.41
4.64,0.00,14.08,Weekday,Friday,Medium_Load,31.30,100.00
2.66,0.00,12.20,Weekday,Friday,Medium_Load,21.30,100.00
127.48,46.48,0.00,Weekday,Tuesday,Medium_Load,100.00,93.95
37.76,2.38,1.37,Weekday,Thursday,Medium_Load,99.93,99.80
51.16,35.53,0.00,Weekday,Thursday,Maximum_Load,100.00,82.14
2.92,5.26,0.00,Weekday,Thursday,Light_Load,100.00,48.54
110.66,60.37,0.00,Weekday,Thursday,Medium_Load,100.00,87.79
4.10,4.32,0.00,Weekday,Wednesday,Light_Load,100.00,68.84
2.92,4.46,0.00,Weekday,Monday,Light_Load,100.00,54.78
2.92,5.36,0.00,Weekday,Monday,Light_Load,100.00,47.84
3.17,0.00,16.34,Weekend,Sunday,Light_Load,19.05,100.00
48.13,29.52,0.00,Weekday,Monday,Maximum_Load,100.00,85.24
3.06,0.00,13.64,Weekend,Sunday,Medium_Load,21.89,100.00
34.81,0.00,8.68,Weekday,Monday,Maximum_Load,97.03,100.00
91.98,50.47,0.00,Weekday,Tuesday,Maximum_Load,100.00,87.67
4.03,0.00,20.38,Weekday,Monday,Light_Load,19.40,100.00
2.70,4.82,0.00,Weekend,Saturday,Light_Load,100.00,48.87
3.53,7.13,0.00,Weekday,Wednesday,Light_Load,100.00,44.37
2.92,5.36,0.00,Weekend,Saturday,Light_Load,100.00,47.84
24.44,0.00,14.29,Weekday,Tuesday,Medium_Load,86.33,100.00
3.28,0.00,17.39,Weekend,Sunday,Medium_Load,18.53,100.00
3.06,0.00,16.31,Weekend,Sunday,Light_Load,18.44,100.00
3.24,0.00,10.66,Weekend,Sunday,Light_Load,29.08,100.00
93.85,64.73,0.00,Weekday,Wednesday,Light_Load,100.00,82.32
76.64,25.63,0.00,Weekday,Monday,Medium_Load,100.00,94.84
50.98,21.35,0.00,Weekday,Monday,Medium_Load,100.00,92.24
3.46,4.25,0.00,Weekend,Sunday,Light_Load,100.00,63.13
6.37,5.08,0.00,Weekday,Friday,Light_Load,100.00,78.18
2.92,5.04,0.00,Weekend,Saturday,Light_Load,100.00,50.13
30.06,0.43,3.85,Weekday,Friday,Medium_Load,99.19,99.99
15.52,3.74,19.04,Weekday,Monday,Medium_Load,63.18,97.22
3.82,2.59,0.43,Weekday,Monday,Light_Load,99.37,82.77
4.14,4.21,0.00,Weekday,Friday,Maximum_Load,100.00,70.12
110.74,57.56,0.00,Weekday,Wednesday,Maximum_Load,100.00,88.73
51.05,14.44,0.00,Weekday,Friday,Maximum_Load,100.00,96.22
3.60,0.00,18.11,Weekend,Saturday,Medium_Load,19.50,100.00
4.57,5.69,0.00,Weekday,Tuesday,Light_Load,100.00,62.62
4.64,4.68,0.00,Weekday,Thursday,Light_Load,100.00,70.41
43.92,14.29,0.00,Weekend,Saturday,Maximum_Load,100.00,95.09
73.33,32.80,0.00,Weekday,Monday,Maximum_Load,100.00,91.28
37.58,1.98,5.08,Weekday,Monday,Medium_Load,99.10,99.86
4.10,2.81,0.29,Weekday,Wednesday,Light_Load,99.75,82.49
2.81,4.36,0.00,Weekday,Wednesday,Light_Load,100.00,54.17
50.58,30.42,0.00,Weekday,Wednesday,Maximum_Load,100.00,85.70
3.67,6.41,0.00,Weekday,Wednesday,Light_Load,100.00,49.69
3.38,6.48,0.00,Weekend,Sunday,Light_Load,100.00,46.25
43.78,4.03,0.18,Weekday,Friday,Medium_Load,100.00,99.58
78.84,41.18,0.00,Weekday,Tuesday,Medium_Load,100.00,88.64
3.28,0.00,17.06,Weekend,Sunday,Light_Load,18.88,100.00
41.26,28.15,0.00,Weekday,Tuesday,Light_Load,100.00,82.61
33.80,14.29,0.65,Weekday,Tuesday,Medium_Load,99.98,92.11
5.11,0.00,25.78,Weekend,Sunday,Light_Load,19.44,100.00
27.07,0.76,2.09,Weekday,Friday,Maximum_Load,99.70,99.96
4.54,8.06,0.00,Weekday,Friday,Light_Load,100.00,49.08
3.56,2.99,0.07,Weekend,Saturday,Light_Load,99.98,76.57
68.26,8.86,1.22,Weekday,Tuesday,Maximum_Load,99.98,99.17
4.14,3.78,0.00,Weekend,Sunday,Light_Load,100.00,73.85
28.33,0.00,13.07,Weekday,Thursday,Medium_Load,90.80,100.00
3.17,6.01,0.00,Weekend,Sunday,Light_Load,100.00,46.65
2.74,0.00,11.74,Weekend,Sunday,Light_Load,22.73,100.00
56.99,27.90,0.00,Weekday,Wednesday,Maximum_Load,100.00,89.81
3.85,1.37,15.34,Weekday,Monday,Medium_Load,24.34,94.21
64.91,21.82,0.00,Weekday,Thursday,Maximum_Load,100.00,94.79
41.04,10.94,0.14,Weekday,Thursday,Medium_Load,100.00,96.63
57.46,18.25,0.00,Weekday,Wednesday,Medium_Load,100.00,95.31
4.57,0.00,26.21,Weekday,Tuesday,Medium_Load,17.18,100.00
4.39,0.00,21.31,Weekday,Tuesday,Medium_Load,20.18,100.00
3.42,3.24,0.00,Weekday,Friday,Light_Load,100.00,72.60
96.34,43.20,0.00,Weekday,Friday,Maximum_Load,100.00,91.25
5.80,0.00,18.97,Weekend,Sunday,Medium_Load,29.24,100.00
2.84,5.83,0.00,Weekend,Sunday,Light_Load,100.00,43.79
2.77,4.75,0.00,Weekday,Monday,Light_Load,100.00,50.38
36.47,27.54,0.00,Weekday,Friday,Light_Load,100.00,79.80
3.71,3.85,0.00,Weekday,Thursday,Light_Load,100.00,69.39
30.02,4.10,0.90,Weekday,Wednesday,Maximum_Load,99.96,99.08
2.88,0.00,16.74,Weekday,Tuesday,Medium_Load,16.96,100.00
67.10,25.99,0.00,Weekday,Wednesday,Medium_Load,100.00,93.25
45.79,30.28,0.00,Weekday,Friday,Medium_Load,100.00,83.41
2.95,4.43,0.00,Weekday,Thursday,Light_Load,100.00,55.43
2.99,0.00,11.34,Weekend,Sunday,Light_Load,25.50,100.00
3.28,0.00,10.51,Weekend,Saturday,Light_Load,29.79,100.00
4.03,4.10,0.36,Weekday,Wednesday,Maximum_Load,99.60,70.10
94.21,52.67,0.00,Weekday,Tuesday,Maximum_Load,100.00,87.29
56.05,22.25,0.00,Weekday,Monday,Maximum_Load,100.00,92.94
3.67,3.60,0.00,Weekday,Wednesday,Light_Load,100.00,71.39
3.49,7.31,0.11,Weekday,Thursday,Medium_Load,99.95,43.08
32.40,0.07,6.52,Weekend,Sunday,Medium_Load,98.03,100.00
4.68,0.00,18.50,Weekend,Saturday,Light_Load,24.52,100.00
2.70,0.00,11.77,Weekend,Sunday,Light_Load,22.36,100.00
3.46,0.00,17.46,Weekend,Sunday,Medium_Load,19.44,100.00
3.53,3.74,0.00,Weekday,Monday,Light_Load,100.00,68.64
55.58,35.10,0.00,Weekday,Thursday,Maximum_Load,100.00,84.55
89.42,41.83,0.00,Weekday,Tuesday,Maximum_Load,100.00,90.58
25.99,20.48,0.00,Weekend,Sunday,Light_Load,100.00,78.54
2.63,5.15,0.00,Weekday,Monday,Light_Load,100.00,45.48
67.50,37.58,0.00,Weekday,Monday,Medium_Load,100.00,87.37
2.63,4.75,0.00,Weekday,Monday,Light_Load,100.00,48.44
3.71,7.27,0.00,Weekday,Wednesday,Light_Load,100.00,45.45
101.12,37.91,0.00,Weekday,Friday,Maximum_Load,100.00,93.64
43.52,2.27,0.04,Weekday,Monday,Medium_Load,100.00,99.86
85.97,30.85,0.00,Weekday,Thursday,Medium_Load,100.00,94.12
4.28,0.00,17.28,Weekday,Friday,Medium_Load,24.04,100.00
3.64,7.16,0.00,Weekend,Saturday,Light_Load,100.00,45.32
2.81,0.00,13.72,Weekday,Monday,Medium_Load,20.06,100.00
4.14,0.00,20.52,Weekday,Monday,Medium_Load,19.78,100.00
72.47,28.40,0.00,Weekday,Tuesday,Medium_Load,100.00,93.11
2.81,3.67,0.00,Weekday,Wednesday,Light_Load,100.00,60.79
37.48,39.49,0.00,Weekend,Saturday,Light_Load,100.00,68.84
2.92,5.80,0.00,Weekday,Tuesday,Light_Load,100.00,44.97
62.50,32.47,0.00,Weekday,Monday,Maximum_Load,100.00,88.74
51.37,24.41,0.00,Weekday,Friday,Medium_Load,100.00,90.32
65.05,27.65,0.00,Weekday,Friday,Maximum_Load,100.00,92.03
4.10,0.00,27.43,Weekday,Friday,Medium_Load,14.78,100.00
2.81,4.97,0.00,Weekday,Monday,Light_Load,100.00,49.22
31.25,2.09,0.94,Weekday,Friday,Maximum_Load,99.95,99.78
74.30,43.78,0.00,Weekday,Friday,Light_Load,100.00,86.16
2.81,5.29,0.00,Weekend,Sunday,Light_Load,100.00,46.91
3.38,4.90,0.00,Weekday,Monday,Light_Load,100.00,56.78
6.12,0.00,19.12,Weekday,Monday,Medium_Load,30.48,100.00
4.54,7.45,0.00,Weekday,Thursday,Light_Load,100.00,52.04
2.59,4.07,0.00,Weekday,Tuesday,Light_Load,100.00,53.69
58.25,23.72,0.00,Weekday,Thursday,Medium_Load,100.00,92.62
43.13,2.66,2.16,Weekend,Saturday,Maximum_Load,99.87,99.81
3.28,0.00,17.50,Weekend,Sunday,Light_Load,18.42,100.00
3.06,0.00,16.42,Weekend,Sunday,Light_Load,18.32,100.00
3.42,2.34,0.11,Weekday,Tuesday,Light_Load,99.95,82.53
62.50,38.02,0.00,Weekday,Thursday,Maximum_Load,100.00,85.43
3.46,2.52,0.40,Weekend,Sunday,Light_Load,99.34,80.83
44.10,10.37,0.00,Weekday,Thursday,Medium_Load,100.00,97.34
3.46,2.92,0.00,Weekday,Thursday,Light_Load,100.00,76.42
3.10,4.10,0.00,Weekday,Wednesday,Light_Load,100.00,60.31
66.85,40.64,0.00,Weekday,Tuesday,Medium_Load,100.00,85.45
112.00,38.34,0.00,Weekday,Monday,Medium_Load,100.00,94.61
51.37,37.87,0.00,Weekday,Friday,Light_Load,100.00,80.49
59.04,59.80,0.00,Weekday,Monday,Light_Load,100.00,70.26
4.14,0.00,21.20,Weekend,Sunday,Light_Load,19.17,100.00
2.74,3.60,0.00,Weekend,Sunday,Light_Load,100.00,60.56
6.73,5.44,0.00,Weekday,Tuesday,Light_Load,100.00,77.77
4.43,0.00,19.51,Weekday,Friday,Medium_Load,22.14,100.00
70.20,22.36,0.00,Weekend,Saturday,Maximum_Load,100.00,95.28
90.97,24.66,0.04,Weekday,Friday,Medium_Load,100.00,96.52
3.28,0.00,17.28,Weekend,Saturday,Light_Load,18.65,100.00
62.06,27.18,0.00,Weekday,Thursday,Medium_Load,100.00,91.60
3.20,4.14,0.00,Weekend,Sunday,Medium_Load,100.00,61.16
6.44,0.00,25.31,Weekday,Tuesday,Medium_Load,24.66,100.00
2.84,5.90,0.00,Weekend,Saturday,Light_Load,100.00,43.37
79.81,44.75,0.00,Weekday,Monday,Medium_Load,100.00,87.22
53.82,36.11,0.00,Weekday,Wednesday,Maximum_Load,100.00,83.04
2.81,3.74,0.00,Weekend,Sunday,Light_Load,100.00,60.07
3.56,5.87,0.00,Weekday,Monday,Light_Load,100.00,51.86
2.84,4.64,0.00,Weekday,Thursday,Light_Load,100.00,52.20
69.52,37.04,0.00,Weekday,Monday,Medium_Load,100.00,88.25
3.60,4.10,0.00,Weekday,Friday,Light_Load,100.00,65.98
2.95,5.72,0.00,Weekday,Monday,Light_Load,100.00,45.84
46.01,19.58,0.00,Weekday,Tuesday,Maximum_Load,100.00,92.01
5.11,0.00,17.78,Weekday,Wednesday,Medium_Load,27.62,100.00
5.11,5.65,0.00,Weekday,Thursday,Light_Load,100.00,67.08
56.70,25.63,0.00,Weekday,Friday,Maximum_Load,100.00,91.12
3.28,0.00,11.12,Weekend,Saturday,Medium_Load,28.29,100.00
49.79,13.43,0.00,Weekday,Tuesday,Maximum_Load,100.00,96.55
52.99,14.08,0.00,Weekday,Thursday,Maximum_Load,100.00,96.65
3.46,5.18,0.00,Weekday,Friday,Light_Load,100.00,55.54
112.39,49.64,0.00,Weekday,Monday,Medium_Load,100.00,91.47
3.10,3.89,0.00,Weekday,Tuesday,Light_Load,100.00,62.32
28.73,17.35,4.90,Weekend,Saturday,Maximum_Load,98.58,85.60
63.83,29.41,0.00,Weekday,Tuesday,Maximum_Load,100.00,90.82
3.06,5.76,0.00,Weekend,Sunday,Light_Load,100.00,46.92
3.64,4.43,0.00,Weekday,Thursday,Light_Load,100.00,63.49
2.99,0.00,5.47,Weekend,Sunday,Light_Load,47.96,100.00
43.92,12.20,0.90,Weekday,Friday,Medium_Load,99.98,96.35
2.92,5.62,0.00,Weekday,Friday,Light_Load,100.00,46.11
61.70,47.52,0.00,Weekday,Friday,Maximum_Load,100.00,79.23
20.20,0.94,10.44,Weekend,Saturday,Medium_Load,88.84,99.89
3.13,3.78,0.00,Weekday,Monday,Light_Load,100.00,63.78
33.41,0.00,10.48,Weekend,Saturday,Maximum_Load,95.42,100.00
3.85,0.00,16.16,Weekday,Tuesday,Medium_Load,23.18,100.00
4.07,0.00,25.99,Weekend,Sunday,Medium_Load,15.47,100.00
50.83,26.14,0.00,Weekday,Thursday,Medium_Load,100.00,88.93
79.78,21.02,0.00,Weekend,Saturday,Maximum_Load,100.00,96.70
5.18,0.00,18.14,Weekday,Wednesday,Medium_Load,27.46,100.00
47.99,24.52,0.00,Weekday,Wednesday,Medium_Load,100.00,89.05
2.63,0.00,11.63,Weekday,Tuesday,Light_Load,22.06,100.00
4.21,4.90,0.00,Weekend,Sunday,Light_Load,100.00,65.17
4.10,0.00,21.06,Weekend,Saturday,Medium_Load,19.11,100.00
2.59,3.74,0.00,Weekend,Saturday,Light_Load,100.00,56.93
5.36,4.79,0.00,Weekday,Monday,Light_Load,100.00,74.56
3.71,6.88,0.00,Weekday,Tuesday,Light_Load,100.00,47.46
4.68,0.00,26.75,Weekday,Wednesday,Medium_Load,17.23,100.00
3.64,6.26,0.00,Weekday,Thursday,Light_Load,100.00,50.27
72.36,56.38,0.00,Weekday,Tuesday,Light_Load,100.00,78.88
2.95,5.54,0.00,Weekday,Wednesday,Light_Load,100.00,47.00
2.92,4.90,0.00,Weekday,Thursday,Light_Load,100.00,51.19
4.54,4.50,0.00,Weekday,Wednesday,Light_Load,100.00,71.02
58.10,22.90,0.00,Weekday,Monday,Maximum_Load,100.00,93.03
29.84,0.04,11.05,Weekday,Monday,Medium_Load,93.78,100.00
124.45,49.79,0.00,Weekday,Tuesday,Medium_Load,100.00,92.85
3.06,3.89,0.00,Weekday,Tuesday,Light_Load,100.00,61.83
88.34,26.57,0.00,Weekday,Monday,Medium_Load,100.00,95.76
43.02,16.02,0.00,Weekday,Friday,Medium_Load,100.00,93.71
2.77,0.00,10.84,Weekend,Saturday,Light_Load,24.76,100.00
3.71,4.46,0.00,Weekday,Tuesday,Light_Load,100.00,63.95
42.37,14.87,0.00,Weekend,Saturday,Maximum_Load,100.00,94.36
2.88,0.00,16.60,Weekday,Thursday,Light_Load,17.09,100.00
55.84,30.78,0.00,Weekday,Thursday,Maximum_Load,100.00,87.58
3.60,0.00,18.29,Weekend,Sunday,Medium_Load,19.31,100.00
38.56,3.13,1.40,Weekday,Thursday,Medium_Load,99.93,99.67
4.50,6.16,0.00,Weekday,Monday,Light_Load,100.00,58.99
4.82,5.29,0.00,Weekday,Friday,Light_Load,100.00,67.35
2.88,1.12,2.81,Weekday,Wednesday,Medium_Load,71.58,93.20
2.88,4.68,0.00,Weekday,Monday,Light_Load,100.00,52.41
40.10,22.36,0.00,Weekday,Monday,Medium_Load,100.00,87.34
4.79,0.00,20.59,Weekend,Saturday,Maximum_Load,22.66,100.00
5.18,0.00,10.19,Weekend,Saturday,Maximum_Load,45.32,100.00
2.66,5.04,0.00,Weekday,Wednesday,Light_Load,100.00,46.68
82.40,22.64,0.00,Weekday,Friday,Maximum_Load,100.00,96.43
64.08,31.61,0.00,Weekday,Friday,Maximum_Load,100.00,89.68
3.92,4.07,0.00,Weekday,Wednesday,Light_Load,100.00,69.37
58.46,25.67,0.00,Weekday,Tuesday,Maximum_Load,100.00,91.56
2.77,0.00,5.26,Weekend,Saturday,Light_Load,46.60,100.00
64.01,40.64,0.00,Weekday,Wednesday,Maximum_Load,100.00,84.42
55.58,18.36,0.00,Weekday,Thursday,Medium_Load,100.00,94.95
60.66,33.12,0.00,Weekday,Tuesday,Maximum_Load,100.00,87.77
3.78,3.06,0.11,Weekday,Monday,Light_Load,99.96,77.72
2.59,0.00,5.69,Weekday,Wednesday,Light_Load,41.43,100.00
3.60,0.00,16.16,Weekend,Sunday,Light_Load,21.74,100.00
31.25,0.00,9.36,Weekday,Monday,Medium_Load,95.80,100.00
3.67,3.24,0.04,Weekend,Saturday,Light_Load,99.99,74.97
4.18,4.57,0.00,Weekend,Saturday,Light_Load,100.00,67.49
4.03,0.00,23.15,Weekend,Saturday,Light_Load,17.15,100.00
96.01,31.32,0.00,Weekend,Saturday,Maximum_Load,100.00,95.07
2.74,0.00,13.97,Weekend,Saturday,Medium_Load,19.25,100.00
102.28,47.56,0.00,Weekday,Monday,Medium_Load,100.00,90.68
65.52,37.66,0.00,Weekday,Friday,Medium_Load,100.00,86.70
3.67,0.00,6.62,Weekday,Wednesday,Light_Load,48.49,100.00
35.24,10.19,0.00,Weekend,Saturday,Maximum_Load,100.00,96.06
36.36,1.01,2.45,Weekday,Tuesday,Medium_Load,99.77,99.96
62.17,26.06,0.00,Weekday,Thursday,Maximum_Load,100.00,92.23
3.92,4.93,0.00,Weekday,Tuesday,Medium_Load,100.00,62.24
3.17,4.28,0.00,Weekday,Thursday,Light_Load,100.00,59.52
30.85,6.19,9.11,Weekday,Wednesday,Medium_Load,95.91,98.05
3.74,0.00,24.73,Weekend,Sunday,Light_Load,14.95,100.00
7.13,0.00,17.17,Weekday,Wednesday,Medium_Load,38.35,100.00
134.89,45.00,0.00,Weekday,Friday,Medium_Load,100.00,94.86
3.71,3.60,0.00,Weekend,Sunday,Light_Load,100.00,71.77
3.67,0.00,20.99,Weekday,Thursday,Medium_Load,17.22,100.00
66.31,28.94,0.00,Weekday,Friday,Medium_Load,100.00,91.65
2.77,4.07,0.00,Weekend,Sunday,Light_Load,100.00,56.26
69.98,50.47,0.00,Weekday,Wednesday,Maximum_Load,100.00,81.11
3.02,3.13,0.00,Weekday,Wednesday,Light_Load,100.00,69.43
41.22,17.35,0.00,Weekday,Tuesday,Medium_Load,100.00,92.17
3.13,5.94,0.00,Weekday,Wednesday,Light_Load,100.00,46.62
3.56,3.10,0.00,Weekday,Thursday,Light_Load,100.00,75.41
3.56,6.34,0.00,Weekday,Friday,Light_Load,100.00,48.96
3.10,3.74,0.00,Weekday,Monday,Light_Load,100.00,63.82
66.20,25.88,0.00,Weekday,Thursday,Maximum_Load,100.00,93.14
3.92,5.00,0.00,Weekday,Thursday,Light_Load,100.00,61.70
33.62,17.71,2.02,Weekday,Tuesday,Medium_Load,99.82,88.48
5.18,0.00,18.18,Weekday,Wednesday,Maximum_Load,27.40,100.00
3.42,6.16,0.00,Weekend,Saturday,Light_Load,100.00,48.54
47.34,13.97,0.00,Weekday,Tuesday,Medium_Load,100.00,95.91
3.06,3.35,0.00,Weekend,Sunday,Light_Load,100.00,67.44
68.00,23.11,0.00,Weekday,Tuesday,Medium_Load,100.00,94.68
3.42,0.00,13.61,Weekend,Sunday,Light_Load,24.37,100.00
71.32,39.06,0.00,Weekday,Tuesday,Maximum_Load,100.00,87.71
3.28,4.68,0.00,Weekday,Thursday,Light_Load,100.00,57.39
2.45,4.36,0.00,Weekday,Monday,Light_Load,100.00,48.99
59.15,34.63,0.00,Weekday,Friday,Medium_Load,100.00,86.30
37.48,7.20,0.07,Weekday,Wednesday,Medium_Load,100.00,98.20
100.91,40.50,0.00,Weekday,Friday,Maximum_Load,100.00,92.80
75.24,32.15,0.00,Weekday,Friday,Maximum_Load,100.00,91.96
66.35,34.99,0.00,Weekend,Saturday,Light_Load,100.00,88.45
7.49,0.07,20.63,Weekday,Wednesday,Medium_Load,34.13,100.00
3.17,4.18,0.00,Weekday,Tuesday,Light_Load,100.00,60.43
38.77,8.82,0.00,Weekday,Thursday,Maximum_Load,100.00,97.51
3.35,3.96,0.00,Weekend,Sunday,Light_Load,100.00,64.59
54.65,36.65,0.00,Weekday,Tuesday,Light_Load,100.00,83.05
2.77,5.33,0.00,Weekday,Wednesday,Medium_Load,100.00,46.11
4.03,0.00,5.58,Weekend,Saturday,Maximum_Load,58.55,100.00
4.07,3.82,0.00,Weekday,Tuesday,Light_Load,100.00,72.91
3.28,5.33,0.00,Weekend,Saturday,Light_Load,100.00,52.41
