Temperature,Humidity,Wind Speed,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
11.770,80.60,0.086,25855.51331,21245.8,11173.1
22.550,54.55,4.907,32123.32226,22743,29089.2
15.170,63.95,0.080,21286.69202,16985.6,9115.97
16.970,83.10,0.078,35335.02691,18920.2,20718.5
15.540,59.25,0.083,37292.93617,21109.8,22778.7
11.250,78.70,0.080,23309.61702,12230.5,11694.2
24.320,36.42,4.924,36910.63457,22544.8,14035.3
12.010,87.70,0.081,30969.19149,17798.8,16409
13.590,76.20,0.086,20712.91139,13006.7,14307.5
20.020,89.00,0.265,27621.53173,18093.4,11362.4
17.230,77.00,0.075,42837.28741,22439.5,28084.4
21.250,66.50,4.922,37065.44262,20596.9,20334.9
6.026,89.30,0.083,24529.27757,19714,7289.32
19.340,59.59,4.905,30200.04440,21136.2,23389.1
26.440,30.46,0.081,31462.81967,22539.9,17571.5
29.480,46.86,4.908,42431.36213,33778.5,28631.3
17.330,84.40,0.072,38683.07692,32738.4,19865.1
19.510,41.47,0.083,44095.93111,26387.8,26274.9
28.560,41.45,4.903,38472.45283,26853.6,26302.2
16.710,85.20,4.921,27551.15044,16334.7,13261.5
26.250,68.59,4.932,36879.29204,23362.6,13638.1
9.370,89.20,4.918,38581.01695,23715.5,23728.9
9.970,54.16,0.076,43844.05063,26644.4,25445.8
13.950,56.17,4.919,23717.28814,14097.3,15062.8
11.520,78.30,0.083,23690.12658,15333.7,15423.6
17.990,89.20,4.913,24791.94748,16289.6,10732.2
11.690,54.66,4.919,34517.28814,21414,16469.5
21.360,70.20,4.919,33910.89716,21712,12897.3
19.220,87.00,0.072,37723.58862,31115.4,16708.1
15.900,62.15,0.082,36824.33460,29858.2,16509
34.740,17.08,4.817,31148.06557,19705.3,17379.1
26.540,39.69,4.911,38990.27747,26644.6,25387.3
23.770,45.36,4.915,47376.95364,27677.3,29124.9
18.440,78.60,4.919,30216.39344,19032.8,14038.5
11.710,70.90,0.081,38984.03042,33960.1,16514.8
18.990,77.00,0.080,31232.56018,18705.8,14163.6
19.150,83.90,4.925,31110.29508,19437.8,18620.9
25.660,57.95,4.920,46218.64333,27481.7,18721.5
22.150,75.70,4.925,42358.93805,26970.1,19774.6
20.190,74.00,0.080,32833.26039,26813.3,11228.2
18.130,68.98,0.087,23304.68271,17861.8,11088.1
15.330,60.35,0.075,34633.53191,21424.4,16594.8
21.900,90.40,0.302,25301.94690,15167.2,10308
29.580,39.59,4.922,33737.14286,22519,24070.3
18.110,43.24,0.084,35787.34177,21771.4,16418.3
27.160,39.63,4.917,35526.35762,22471.9,17876.7
22.170,87.10,4.915,35012.38938,21596.3,12890.9
19.370,86.30,0.073,38565.29801,23119.3,23081.4
17.220,79.60,0.102,26493.47921,15927.4,11584.2
14.600,86.40,0.072,41014.42411,21431.4,27374.5
20.440,67.01,0.069,29132.30769,25891.7,10924.3
11.220,81.40,0.079,24144.40678,14855.9,14252.4
10.760,80.50,0.086,39451.13924,24959.3,24150.4
25.400,51.36,4.904,33851.96013,23084.8,25154.8
25.870,50.62,4.919,31450.61947,21820.8,12549.6
24.150,36.82,4.915,31986.38298,21929.3,15613.5
16.580,50.35,4.919,31649.62025,17412.8,16481.9
7.580,60.37,0.090,21490.16949,12612.8,14402.9
24.310,93.10,4.917,27892.20866,17068.6,15697.1
17.070,63.86,4.916,27174.09190,16106.6,12868.1
24.760,53.52,0.280,39236.81416,24436.6,15008.9
22.380,47.79,4.923,28430.44248,15189.6,14544.1
30.260,41.61,4.925,34125.28302,20030,16985.1
21.970,45.95,4.061,43711.51776,25167,27485.1
20.140,84.90,0.248,22727.78761,13423.3,10490.4
16.840,78.10,0.078,27182.29787,14634.1,17994.2
20.430,89.10,0.065,43002.91391,26550.9,25290.8
11.930,50.65,0.085,34077.96610,19167.2,18102
26.220,39.94,4.923,36284.85246,23762.2,18562.6
8.140,91.90,0.083,20891.25475,15490.6,9525.09
10.030,88.90,0.080,27528.51711,22306.2,11985.6
13.640,81.10,0.080,21548.28897,17066.6,9444.42
12.020,77.50,0.074,42516.61017,25181.8,25621.9
17.440,87.70,4.917,25054.42623,15013,15227.9
12.800,70.60,4.912,23522.03390,13914.9,14507.1
17.210,46.36,0.086,29384.03042,25469.2,9669.15
7.780,88.80,0.082,22892.77567,15170.3,9576.95
33.300,32.25,4.910,42520.66445,34811.4,30402.7
11.960,88.50,0.080,37787.79661,25116.1,25245.6
8.540,78.60,0.085,23398.48101,15541.6,15626
13.980,89.70,0.263,26648.52530,15437.5,12695.3
23.560,77.90,4.915,24634.68439,14582.3,17894.6
7.560,62.90,0.087,31423.72881,19145.3,19717.1
25.540,63.49,4.904,27553.38513,21166.6,18881
13.130,89.70,4.924,30920.47363,15375.2,14830.5
22.700,55.32,0.191,32865.13274,18748.4,14532.4
21.990,83.40,4.921,47313.37748,27404.2,33437.5
19.770,79.50,0.069,27175.38462,21934.7,12514.7
17.480,67.59,0.083,43304.17021,25715.9,24770.3
21.210,93.70,4.915,30533.09735,21180.9,12414.3
14.910,88.00,0.071,23957.63186,11184.9,15889.5
20.530,66.49,0.290,25206.37168,14830.4,9784.35
10.740,87.30,0.080,26396.95817,20594,7467.95
23.580,43.10,0.075,23808.00000,14778.9,15548.5
13.160,56.58,4.916,38886.10169,23365.3,24226.7
26.650,72.30,4.920,28442.79070,29221.5,25347.6
13.910,82.00,4.920,22010.76426,12790.6,12834.9
19.320,42.99,0.082,32863.72881,20954.4,16353.8
17.740,46.60,0.082,34767.45763,22745.3,17152.6
11.780,87.20,0.078,21219.77186,17339.1,9277.31
11.320,80.10,0.071,43883.38983,26713.7,25859.2
23.020,66.96,0.069,37370.06623,21031.2,19058.2
20.130,84.50,0.283,25843.53982,15769.6,11214.1
20.250,58.58,4.920,32672.68085,20732.9,17756.1
17.130,84.60,4.922,26980.72131,17037.8,16061.5
17.970,70.90,0.069,21883.07692,16519.8,11814.9
20.160,78.10,4.918,37200.52516,23743.6,16848.1
15.490,57.18,0.076,21874.57627,13389.7,13835.6
27.440,55.72,0.059,37999.37847,25462.3,27403.6
12.010,57.93,0.083,35580.75949,22723.4,17609.6
17.780,80.50,0.083,35328.00000,23100.9,16697
25.500,76.00,4.923,36033.48837,23943,23208.7
14.160,38.79,0.083,32129.62025,20983.6,16464.6
37.900,18.01,0.071,37653.68771,27113.9,30649.7
19.400,75.10,0.071,31643.07692,24865.3,14561.9
24.150,44.29,4.906,49078.26859,33255.3,37479.1
13.530,75.80,0.072,29196.61017,16738,13430.4
19.420,72.70,0.069,30732.30769,24675.6,17858.3
20.130,70.10,3.090,35401.06195,22928.5,14732.4
18.560,47.93,0.075,36545.36170,22393.9,17564.5
22.160,61.20,4.920,32789.14661,18433.2,13848.5
24.890,62.71,0.070,35233.90728,20829.1,19530.8
11.770,64.39,0.078,21960.00000,14294.2,11589.5
21.750,60.72,0.079,37392.78689,22265,20206.6
25.810,49.48,4.912,40339.13621,28272.2,31806.5
18.080,50.80,0.080,22314.82890,18502.6,7900.12
15.550,61.04,0.076,31285.06329,16424.3,17014
13.130,84.30,0.088,22205.32319,17814.1,9576.95
14.520,47.51,0.084,37986.83544,24142.2,19032.3
24.270,63.34,4.923,38450.36066,24163.5,21361
23.950,58.89,4.907,30911.36213,20434.2,22793
7.250,77.20,0.087,22724.05063,14148.3,14365.3
13.210,59.58,0.083,25662.63830,14524.4,15392.9
18.340,73.50,0.073,40338.60065,21149.1,26193.5
17.570,67.69,4.926,36793.84615,31395.9,16499.3
18.000,80.00,0.079,26783.36980,15647.3,12004.4
28.640,48.02,4.909,39950.03322,28287.3,34795
16.050,58.96,0.091,27811.52542,23073.6,16232.2
15.940,75.80,0.083,39780.58127,20654.2,27066.2
12.350,77.30,4.915,22326.10169,13119.8,14287.1
23.740,40.37,0.081,36123.97351,21974.2,19566.3
17.760,82.80,0.075,39390.76923,33225.6,19622.2
27.260,75.60,4.923,36650.47725,23329.7,25977.2
26.460,52.48,0.262,32004.95575,20200.4,13067.4
8.630,87.30,0.075,23003.23404,13741.5,14150.3
14.950,75.20,0.070,35221.78723,20934.1,16629.7
24.740,79.50,4.923,47454.47281,30206.5,32567.8
6.165,78.90,0.088,24419.24051,15829.8,12133
9.280,60.66,4.922,21446.15385,17691.3,7413.98
13.720,65.33,0.076,42724.06780,25590.3,26160.2
23.300,48.82,4.909,25451.16279,16762,18762.2
15.630,81.10,4.921,27457.68053,21708.3,13043.2
26.880,46.95,4.912,45174.21927,31070.9,35524
27.540,49.55,4.924,32712.45283,19573.8,15703.1
10.660,82.20,4.924,24498.46154,16847.1,10091.6
23.940,81.70,4.911,25763.72093,18934.2,18955
17.770,57.94,0.077,33849.19149,21651.2,16014.2
15.460,76.50,0.079,20647.90875,14894.1,6620.89
19.370,75.70,0.068,29643.07692,22600.4,15163.4
26.680,57.79,0.257,33916.46018,20204.2,15456.1
15.090,86.90,4.908,23995.91489,13441.5,14620.6
15.180,57.20,0.078,29152.40506,20429.2,17170.1
21.350,70.30,0.314,26028.31858,15286.9,13485.1
23.730,66.46,4.922,29042.12389,21229.5,13696.9
22.430,77.40,0.070,35844.23841,22052.8,18562
15.410,75.70,0.082,35944.61538,28844.6,15620.2
16.890,63.22,4.918,22486.15385,18446.3,7917.11
29.420,55.10,4.908,36486.37874,20088.6,28083
19.240,90.40,4.922,21390.68852,12906.5,10155.8
18.660,62.62,4.921,31335.38462,26535.1,10721.9
14.800,87.90,4.921,24500.45902,15432.8,14808.1
14.860,64.12,0.079,30789.35361,25347.7,13916
9.800,69.58,0.089,29780.42553,18428,18603.9
23.710,50.22,4.910,35453.02326,25177.2,33885.2
10.990,85.10,0.075,28738.72340,17315.9,17030.3
24.420,46.05,2.449,30182.65487,17869,16803.4
20.060,82.20,4.922,41144.65574,25779.6,24042.8
19.940,88.00,0.075,27111.07221,16573.4,11257.4
28.800,42.82,4.907,38476.54485,26673.4,25311.5
23.950,59.95,5.007,34107.61062,23710.6,14750.1
9.420,88.70,0.081,24979.46768,19909.2,11242.3
13.860,71.20,0.074,33772.88136,20841.3,15566.5
18.560,82.00,4.914,21365.50820,13805.6,10820.4
23.290,62.32,4.924,43130.67834,29132.4,19369.2
26.850,37.35,0.265,38930.97345,23620.8,19398.1
12.950,85.50,0.069,39116.96203,24259,24017.3
20.900,81.30,4.914,21501.45695,12633.7,13575.9
23.830,76.60,0.261,46570.61947,28377.1,23769.6
20.430,61.87,4.917,45558.67550,24155.9,27577.1
14.400,88.70,0.075,22636.98601,13377.2,11438.5
7.880,87.40,0.083,22231.89873,14633.4,14417.3
14.560,56.09,4.915,33449.49153,20699.1,16539
14.110,70.60,0.085,30947.52852,27431.7,9870.83
16.150,55.11,4.915,39414.68354,23055.3,24699.8
23.540,63.26,4.909,46456.34551,30801.3,36349.5
23.240,74.60,4.912,31414.69478,19896.9,17292
12.870,77.20,0.076,40034.43038,24838.9,25457.3
13.230,79.70,0.075,22778.73418,15052.9,15030.4
14.200,77.50,0.073,34634.40258,20203.3,18228.4
25.290,62.71,0.068,37853.24503,21682.3,20192.5
28.020,38.65,4.907,30547.77409,20950.6,28366.2
20.880,67.16,0.275,25493.09735,15743.5,10637.5
21.930,90.50,0.298,25894.51327,15717.3,10619.8
16.270,88.20,0.075,22295.38462,16014,8524.34
13.920,60.05,0.080,35725.42373,21187.8,21778
19.940,77.30,0.072,27735.38462,23667.8,15955.7
16.970,85.50,4.923,30262.05689,22929.5,10142.7
13.010,72.50,0.080,27023.57414,20870.2,9046.82
13.550,50.30,0.076,38886.69202,33551.4,16071.1
27.380,32.92,4.920,46830.19868,28220,28912.2
14.030,56.88,0.082,39537.64259,33525.6,16232.4
14.420,64.80,0.081,24850.46286,14748.3,15656.7
5.695,82.10,0.087,25312.40506,16559.3,11676.1
25.190,58.92,4.912,30668.97010,21516.5,26926.2
38.170,15.97,0.068,35880.39867,25257,30529.2
13.930,82.50,0.086,24550.81967,15243.3,11211
24.480,55.35,0.286,33808.14159,18984.2,14991.3
20.330,85.30,0.066,38082.11921,21809.6,22632.4
16.930,57.59,0.080,21698.46154,16932.6,9675.18
12.100,84.90,0.078,22856.17021,13492.7,13981.9
14.230,86.50,4.926,35975.38462,28573.1,17592.3
25.610,36.58,4.904,35800.22198,24523.3,28511.1
24.270,67.95,4.921,35615.36424,18419.1,22472.9
13.740,60.65,0.087,39498.89362,22993.9,24102.6
11.510,87.80,0.085,23519.39163,19043.9,9069.87
15.840,64.55,0.084,22335.18987,13736.2,14307.5
17.290,83.60,4.923,25772.06557,17030.3,11759
28.470,26.66,0.077,30858.49180,22866.9,17192.6
15.380,68.06,0.077,36520.85106,19269.5,16089.7
19.890,28.50,0.083,39884.41065,33385.7,14832.2
8.730,74.90,0.085,23452.47148,19205.9,10602.6
25.790,64.55,4.900,23103.92897,17064.8,15600.8
16.750,51.92,0.079,35926.77966,23445.6,17031.1
26.940,35.35,4.927,31590.79646,18018.7,16097.4
13.690,75.00,0.072,31570.16949,18007.3,15004.9
11.260,83.60,0.082,24316.34981,19776.6,10602.6
23.950,81.60,4.912,23518.40532,16857,17394.5
20.730,81.70,4.914,34591.50985,25734,12156.1
14.410,79.00,0.084,41704.85106,23941.5,25600.6
28.760,44.55,4.926,33818.42397,19676.5,16828.6
6.993,66.14,4.918,28149.87342,17164.7,15244.3
13.440,65.61,0.087,31799.23954,24854.2,10343.3
16.100,66.81,0.083,32537.87234,20436.6,15091
10.400,85.00,0.088,23432.17021,13368.3,14899.4
20.070,84.00,4.916,34356.10619,20237.8,15673.8
21.650,52.32,4.904,31210.12209,22253.9,16118.4
17.030,89.20,4.918,25054.42623,16031,11111.9
23.330,68.84,0.071,35132.18543,22408.3,19341.8
18.130,79.20,4.919,26527.47541,17550.5,12068
25.860,89.10,4.907,31056.69256,21630.4,22498.3
15.050,75.50,0.088,20812.16730,15387.5,9127.49
23.070,69.81,0.070,37064.90066,20353.8,18000.7
18.530,89.10,4.919,29335.08197,18063.2,16627
19.260,76.10,0.071,23692.30769,17445.9,8466.51
19.010,80.60,4.919,46936.13115,28521.4,26765.3
21.400,62.32,4.908,31664.05316,21994.9,27245.5
20.420,84.30,4.911,29513.62832,16787.5,13844
11.540,87.10,0.083,23640.51064,12351.2,13645.2
12.770,57.02,4.920,30935.38462,23344.2,11473.7
22.950,64.81,0.071,36797.88079,22172.6,19489.5
6.656,59.63,0.092,21294.91525,12634.7,14402.9
18.300,85.80,0.316,23333.09735,14063.2,9531.36
14.880,60.79,0.084,36147.25511,19756,23650.9
29.960,56.46,4.915,35752.82392,23206.3,25474.1
26.370,81.10,4.922,36490.65483,22364.1,17665.2
21.370,70.90,0.072,36401.15427,25983.1,28011.5
15.860,83.80,0.072,41175.62971,22633.8,27118.5
28.330,61.33,4.909,40568.77076,28051.9,29185.6
26.290,64.49,4.903,31056.69256,24139.4,20638.5
23.900,62.36,4.925,38427.61062,22928.5,13326.3
18.430,87.10,0.070,26728.91803,15562.8,16341.4
10.310,89.10,0.084,16763.54430,17299.7,14255.4
11.350,65.19,4.922,26849.23077,21819.4,8651.57
11.150,64.79,4.921,27507.69231,22191.3,8726.75
10.480,71.10,0.082,21934.17722,13440.7,14186
18.380,62.11,4.919,30007.94702,19130.1,19087.8
10.670,64.37,0.086,22632.91139,13378.7,13798.6
9.990,80.80,0.079,38046.63830,22800,21965.8
13.950,64.77,0.081,27744.40678,14480.2,11074.3
21.080,87.20,0.304,27538.40708,17932.6,11731.8
15.840,59.97,0.084,23883.07692,19446.7,8084.82
10.900,54.12,0.090,35568.60759,23190.3,22716.1
9.640,82.50,0.074,35160.51064,21102.4,20305.2
6.383,83.50,0.087,25415.69620,15538,14168.7
14.760,59.95,0.081,20769.58175,17018.7,9565.43
28.520,29.21,4.925,37269.84683,22451.5,13054.8
17.180,66.72,0.073,31251.71103,26065.7,11755.1
20.800,52.29,4.906,28314.13984,18862.9,18562
23.380,57.95,4.921,24152.36404,14825.8,14457.2
15.230,88.30,0.071,24056.83531,13065.6,15941.8
21.940,75.50,0.072,44948.34437,27572.6,26880
34.220,28.71,4.909,39050.63123,28055.7,28432.5
18.410,67.48,0.069,23304.61538,17457,12271.8
14.950,87.70,0.069,23102.00215,10671.7,15272.7
20.860,73.90,4.921,45742.30088,27849.5,20027.6
22.380,43.24,0.080,36276.55629,20615.8,17463.1
28.430,32.08,4.907,31702.32558,22219,25058.4
11.190,48.80,0.078,20526.23574,17445.8,9594.24
8.410,73.20,4.922,29587.69231,23325.6,9825.54
22.380,42.11,0.074,32935.54360,21094.1,18356.4
17.570,69.10,4.924,42454.03279,26251.4,24806.5
12.230,88.90,0.072,28236.25532,15076.8,17512.3
14.550,86.70,4.915,24424.91803,15325.1,11391.7
20.970,61.07,0.072,32313.84615,25359.9,17904.6
21.500,62.60,4.927,35509.38053,21427.9,14644.2
17.740,47.61,0.080,31513.30798,26408.1,10153.2
5.122,93.70,0.083,25393.15589,17077.6,8199.76
10.750,67.88,0.082,22917.44681,13291.5,13947.1
13.450,62.00,0.081,32216.94915,20327.1,14391.3
18.950,60.31,4.916,33643.07692,26669,10814.5
9.670,74.90,4.923,31809.23077,26587.2,14024.1
24.940,39.83,0.072,44999.20530,27407.9,28002.5
5.611,73.70,0.085,28095.18987,17992.7,17881.4
21.640,50.52,4.922,25550.44248,13210,14514.7
9.900,90.60,0.082,26446.97872,16467.1,11136.8
17.570,58.61,0.075,33640.85106,21391.5,15898.1
12.150,77.70,0.086,42586.32911,26290.6,25474.7
15.120,74.50,0.068,33787.91489,20886.6,16136.1
19.060,68.49,0.173,25843.53982,14957.6,14108.8
16.780,64.94,0.081,32868.76596,20173.2,16525.2
20.170,86.30,0.067,39112.05298,23680.7,23808
13.450,85.90,0.089,28341.18407,16423.6,19409.5
25.830,90.20,4.908,31088.65705,21368.1,21029.7
21.620,43.19,0.075,31643.23404,20400,15143.2
14.540,61.21,0.081,18799.65957,10057.3,9412.26
27.380,54.94,4.926,40646.03774,24683,22540.4
24.970,84.80,4.917,35768.25749,22402.1,22233.5
12.870,59.31,0.084,39441.35593,22949.5,24145.7
10.020,66.90,0.078,25834.21277,16635.4,11084.5
14.220,72.90,0.071,41177.87234,28496.3,24764.5
11.160,87.60,4.915,21150.76923,14768.2,13220.2
16.410,88.60,4.917,25520.26230,15462.5,14965.5
13.230,64.51,0.083,36291.64557,15100.3,17436.1
14.620,81.50,0.070,22378.21277,13492.7,14754.2
8.520,89.10,0.080,24480.00000,15125.8,11439
13.380,83.00,0.072,30492.65877,16944.2,21224.7
22.160,80.90,4.916,36054.03974,22580.5,26342.4
7.890,90.80,0.083,20587.07224,15394.9,9392.56
9.700,90.50,0.081,22365.95745,14023.2,10126.5
15.660,59.91,0.077,24431.18644,14786.6,14981.8
9.730,85.10,0.079,21919.39163,17103.4,9899.64
18.500,78.60,0.078,38726.15385,32786.8,20518.6
15.290,88.70,0.071,25963.07692,21053.3,13289.6
21.030,44.01,0.076,35192.42196,21673.3,19554.9
11.670,88.50,0.085,33493.78723,19569.5,17100
22.090,42.88,4.923,46414.00438,28419.1,20005.3
22.810,71.80,4.926,35069.73451,23194.2,17450.6
21.230,67.16,0.152,31207.35230,18377.2,14297.9
25.790,45.85,4.917,34731.57447,20176.8,18598.1
16.690,66.69,4.922,34492.88136,21505.2,16203.3
11.540,68.86,0.089,22460.33898,12335.6,13951.4
14.710,81.20,0.079,26086.15385,18435.1,12532
18.450,60.49,4.919,31711.50985,19378,14274.5
14.040,84.60,0.084,24541.53846,19416.9,9241.45
21.830,58.72,0.077,42290.86093,23205.4,23843.4
14.560,84.30,0.070,36141.05490,20562.5,24418.9
23.660,63.86,4.911,47891.56146,31940.5,38590.8
27.170,58.59,4.904,29215.53829,22303.3,22347.8
18.480,88.10,4.918,26748.31858,15253.2,12167.2
13.410,71.80,0.074,23680.67797,14666.3,14316.1
10.840,74.00,4.922,35513.84615,29766.9,15452.5
19.010,68.03,4.926,35025.83607,22878,18183.6
14.820,86.40,0.083,22252.57266,12226.1,14737.5
21.200,60.42,0.271,27506.54867,16087.7,13055.6
25.480,85.10,4.922,49423.48502,33483.4,40127.4
17.550,65.45,0.076,21450.95057,16274.9,9438.66
16.540,58.61,4.922,27669.87342,16493.6,17008.2
22.990,62.52,0.271,47532.74336,29174.2,22334
24.370,59.21,4.924,34774.03279,21224.8,18329.4
14.100,56.89,0.086,34663.29114,15384.8,17135.4
27.080,52.28,4.908,39597.60266,25595.4,23088.2
15.550,63.08,4.921,32433.41772,19564.7,17147
13.270,88.20,4.919,23833.62756,14220.4,12462.5
33.180,34.26,4.936,40843.05648,27360.8,29649.5
13.960,61.50,0.084,32803.04183,25874.2,9790.16
25.670,81.50,4.910,47700.19934,31146.8,39819.9
18.460,52.49,0.077,29520.00000,24121.5,9409.16
17.130,51.67,4.917,30628.86076,16796.4,16239
16.820,49.63,0.082,37452.15190,23183,23144.1
31.060,45.53,4.922,41551.09635,28644.3,30806.4
21.470,60.78,0.081,32292.76596,22576.8,16403.2
20.060,60.75,0.078,43436.06557,25957.9,25646
22.400,62.75,0.069,45317.08609,27759.7,28776.4
20.980,73.40,0.079,22171.27869,12471.8,11146.9
11.310,87.70,0.067,29780.42553,15881.7,19381.9
15.330,73.80,0.075,42294.68354,26141,25237.6
21.000,66.22,0.271,25136.28319,15911.9,11867.1
10.750,81.70,0.073,43846.77966,26742.9,25801.3
19.930,75.40,0.072,30892.25383,23665.1,9903.47
34.910,20.31,4.909,37245.01665,26393.7,28246.3
27.860,33.71,4.909,34726.21532,25865.3,28053.7
16.340,58.51,0.087,22756.92308,17750.8,10346
16.930,70.30,0.078,23933.90164,15157.9,11211
12.260,88.80,0.080,25396.92308,19610.3,9761.93
14.400,85.10,0.073,28383.31915,16961,17320.6
9.250,77.70,0.086,23253.55932,15556.2,11074.3
25.150,76.30,4.928,30139.53488,20798.7,21726.5
26.730,42.21,4.919,34290.38298,20407.3,18569
24.310,72.00,4.927,36554.58380,23744,23009.9
17.330,67.89,0.083,43659.57447,26103.7,25124.5
13.820,64.17,0.083,29657.87234,16715.9,16246.5
19.600,54.89,0.085,45736.68874,25619.1,26212.4
24.080,85.90,4.913,40071.22924,26460.8,34385.3
28.320,44.81,4.908,43439.20266,29791.1,38633
11.030,75.40,4.914,32637.96610,20210.3,16070.1
25.740,49.48,4.902,29842.04218,22022,22456.2
31.000,48.13,4.919,41193.88704,28348.1,30481
24.360,48.48,4.919,34069.78723,18362.2,15619.4
8.610,84.60,0.086,23793.41772,15311.9,15186.5
16.370,83.70,0.066,32489.12809,18531.6,22033.5
12.360,81.60,0.071,36238.97872,21922,21925.2
12.610,60.10,0.084,32791.89873,21093,16152.3
18.560,63.03,0.073,32916.92308,28160.3,9253.01
18.080,88.60,4.916,29455.40481,17439.8,13119
22.080,82.50,4.925,47211.65563,27490.2,33354.8
18.220,66.92,0.079,37853.24503,23377.5,24197.9
21.040,81.70,0.069,24858.27815,16271.1,11082.8
22.160,73.60,0.077,45215.36424,27688.6,27069
17.640,76.70,0.073,35347.42734,20540.5,20206.5
12.550,83.30,0.083,23821.22713,12666,15965.1
18.110,68.90,4.918,26574.12271,16163.3,15860.4
14.060,51.85,0.085,36795.94937,24306.4,19402.4
13.170,77.30,4.915,34450.16949,21589.1,16602.7
18.390,59.15,0.074,34057.53191,20820.7,16711
15.840,65.79,4.920,28718.07440,16506.2,14251.2
18.700,74.20,0.068,36504.61538,30440.1,16904.1
14.250,90.30,0.069,31875.30678,15752.7,18967.3
12.330,77.50,0.077,24985.55133,20907,11334.5
26.880,36.55,0.273,36471.50442,23343.9,14773.6
24.750,84.70,4.915,29705.78073,19891.1,24190.8
17.790,82.40,0.071,28340.45902,14284.8,16417.2
32.050,29.01,4.909,39618.33887,26927.8,29920.7
25.340,60.42,4.909,46411.69435,30979.7,37066.4
10.390,81.50,0.074,20214.68354,13280.2,13648.2
9.850,87.70,0.078,21630.63830,11517.1,12187.7
10.370,85.90,0.079,22022.80851,12139,10771
12.670,86.70,0.082,21963.07692,17646.7,11757.1
27.160,70.60,4.909,39687.10322,27359.2,25471.6
22.590,69.97,0.071,35354.04814,19590.9,13259.1
18.130,69.09,4.700,40203.07692,34006.6,16088.7
23.240,70.70,0.070,33936.95364,21192.1,16003.9
7.010,89.30,0.085,21746.44068,13801.8,13986.1
